iteration,problem,metric,metric_display_name,seed,original_value,refactored_value,absolute_difference,relative_error
137,Problem 1,P_out,Overall pass probability,20398562,0.9958186974130433,0.9958186974130433,0.0,0.0
137,Problem 1,P_E,Stage E pass probability,20398562,0.9998565987972531,0.9998565987972531,0.0,0.0
137,Problem 1,P_G,Hidden defect pool probability,20398562,0.0022961721392008583,0.0022961721392008583,0.0,0.0
137,Problem 1,E_T_all,Expected total processing time (h),20398562,10.212927839144102,10.212927839144102,0.0,0.0
137,Problem 2,makespan_days,Makespan (days),20398562,60.3125,59.40972222222222,0.9027777777777786,0.01496833621185954
137,Problem 2,qualified_count,Qualified robots,20398562,116.0,116.0,0.0,0.0
137,Problem 2,omission_probability,Omission probability,20398562,0.0,0.0,0.0,0.0
137,Problem 2,misjudgment_probability,Misjudgment probability,20398562,0.01037344398340249,0.00625,0.004123443983402489,0.39749999999999996
137,Problem 2,throughput_per_day,Throughput per day,20398562,1.9233160621761658,1.952542372881356,0.029226310705190217,0.01519579193454125
137,Problem 2,stage_E_station_utilization,Stage E utilization,20398562,0.5853883884250989,0.25905502670072,0.3263333617243789,0.5574646989536821
137,Problem 3,makespan_days,Makespan (days),20398562,31.034722222222225,30.770833333333332,0.26388888888889284,0.00850302081002474
137,Problem 3,qualified_count,Qualified robots,20398562,106.0,106.0,0.0,0.0
137,Problem 3,omission_probability,Omission probability,20398562,0.0,0.0,0.0,0.0
137,Problem 3,misjudgment_probability,Misjudgment probability,20398562,0.008565310492505354,0.008565310492505354,0.0,0.0
137,Problem 3,throughput_per_day,Throughput per day,20398562,3.415529201163571,3.4448205822613405,0.02929138109776952,0.008575942225231394
137,Problem 3,stage_E_station_utilization,Stage E utilization,20398562,0.5198320112218673,0.25569559412853454,0.26413641709333274,0.5081187987490017
138,Problem 1,P_out,Overall pass probability,20399571,0.9949089605632947,0.9949089605632947,0.0,0.0
138,Problem 1,P_E,Stage E pass probability,20399571,0.999783461844413,0.999783461844413,0.0,0.0
138,Problem 1,P_G,Hidden defect pool probability,20399571,0.002820230938841428,0.002820230938841428,0.0,0.0
138,Problem 1,E_T_all,Expected total processing time (h),20399571,10.50871554881855,10.50871554881855,0.0,0.0
138,Problem 2,makespan_days,Makespan (days),20399571,59.270833333333336,59.482638888888886,0.21180555555555003,0.0035735207967192975
138,Problem 2,qualified_count,Qualified robots,20399571,108.0,108.0,0.0,0.0
138,Problem 2,omission_probability,Omission probability,20399571,0.0,0.0,0.0,0.0
138,Problem 2,misjudgment_probability,Misjudgment probability,20399571,0.012711864406779662,0.016985138004246284,0.004273273597466622,0.33616418966737427
138,Problem 2,throughput_per_day,Throughput per day,20399571,1.8221441124780315,1.815655828614792,0.00648828386323963,0.003560796217383632
138,Problem 2,stage_E_station_utilization,Stage E utilization,20399571,0.5438711125704074,0.2455768530500644,0.29829425952034305,0.5484649811801267
138,Problem 3,makespan_days,Makespan (days),20399571,31.034722222222225,30.645833333333332,0.38888888888889284,0.012530767509510083
138,Problem 3,qualified_count,Qualified robots,20399571,108.0,107.0,1.0,0.009259259259259259
138,Problem 3,omission_probability,Omission probability,20399571,0.0,0.0,0.0,0.0
138,Problem 3,misjudgment_probability,Misjudgment probability,20399571,0.008438818565400843,0.006396588486140725,0.0020422300792601183,0.24200426439232403
138,Problem 3,throughput_per_day,Throughput per day,20399571,3.4799731483553367,3.4915023793337867,0.011529230978450045,0.0033130229708521895
138,Problem 3,stage_E_station_utilization,Stage E utilization,20399571,0.56429772571503,0.2640070922095209,0.3002906335055091,0.5321492889679936
139,Problem 1,P_out,Overall pass probability,20400580,0.9955010704378091,0.9955010704378091,0.0,0.0
139,Problem 1,P_E,Stage E pass probability,20400580,0.9998158310192834,0.9998158310192834,0.0,0.0
139,Problem 1,P_G,Hidden defect pool probability,20400580,0.0024410209611992473,0.0024410209611992473,0.0,0.0
139,Problem 1,E_T_all,Expected total processing time (h),20400580,10.32367317811248,10.32367317811248,0.0,0.0
139,Problem 2,makespan_days,Makespan (days),20400580,59.482638888888886,59.482638888888886,0.0,0.0
139,Problem 2,qualified_count,Qualified robots,20400580,113.0,113.0,0.0,0.0
139,Problem 2,omission_probability,Omission probability,20400580,0.0,0.0,0.0,0.0
139,Problem 2,misjudgment_probability,Misjudgment probability,20400580,0.012684989429175475,0.012684989429175475,0.0,0.0
139,Problem 2,throughput_per_day,Throughput per day,20400580,1.8997139688284397,1.8997139688284397,0.0,0.0
139,Problem 2,stage_E_station_utilization,Stage E utilization,20400580,0.5349020369800542,0.26948465547191697,0.26541738150813726,0.49619811322205587
139,Problem 3,makespan_days,Makespan (days),20400580,30.489583333333332,30.364583333333332,0.125,0.004099760847283909
139,Problem 3,qualified_count,Qualified robots,20400580,106.0,106.0,0.0,0.0
139,Problem 3,omission_probability,Omission probability,20400580,0.0,0.0,0.0,0.0
139,Problem 3,misjudgment_probability,Misjudgment probability,20400580,0.008695652173913044,0.006535947712418301,0.0021597044614947427,0.2483660130718954
139,Problem 3,throughput_per_day,Throughput per day,20400580,3.4765971984967545,3.490909090909091,0.014311892412336658,0.0041166380789022594
139,Problem 3,stage_E_station_utilization,Stage E utilization,20400580,0.5040998217698834,0.2579663444428996,0.24613347732698382,0.4882633690740349
140,Problem 1,P_out,Overall pass probability,20401589,0.9955202995166604,0.9955202995166604,0.0,0.0
140,Problem 1,P_E,Stage E pass probability,20401589,0.9997405070192711,0.9997405070192711,0.0,0.0
140,Problem 1,P_G,Hidden defect pool probability,20401589,0.0023930937808233077,0.0023930937808233077,0.0,0.0
140,Problem 1,E_T_all,Expected total processing time (h),20401589,10.585288848781888,10.585288848781886,1.7763568394002505e-15,1.67813733264791e-16
140,Problem 2,makespan_days,Makespan (days),20401589,61.270833333333336,60.3125,0.9583333333333357,0.015640938456307416
140,Problem 2,qualified_count,Qualified robots,20401589,117.0,117.0,0.0,0.0
140,Problem 2,omission_probability,Omission probability,20401589,0.0,0.0,0.0,0.0
140,Problem 2,misjudgment_probability,Misjudgment probability,20401589,0.014522821576763486,0.008350730688935281,0.006172090887828205,0.4249925439904564
140,Problem 2,throughput_per_day,Throughput per day,20401589,1.9095545732743964,1.939896373056995,0.030341799782598544,0.015889464594127906
140,Problem 2,stage_E_station_utilization,Stage E utilization,20401589,0.6039474029105866,0.27313860252004585,0.3308088003905407,0.547744387667342
140,Problem 3,makespan_days,Makespan (days),20401589,30.9375,30.01388888888889,0.9236111111111107,0.029854096520763176
140,Problem 3,qualified_count,Qualified robots,20401589,103.0,103.0,0.0,0.0
140,Problem 3,omission_probability,Omission probability,20401589,0.0,0.0,0.0,0.0
140,Problem 3,misjudgment_probability,Misjudgment probability,20401589,0.004301075268817204,0.006521739130434782,0.002220663861617578,0.5163043478260869
140,Problem 3,throughput_per_day,Throughput per day,20401589,3.3292929292929294,3.4317445627024523,0.1024516334095229,0.030772790374826355
140,Problem 3,stage_E_station_utilization,Stage E utilization,20401589,0.5618561409210224,0.26040191527508516,0.30145422564593727,0.5365327593497128
141,Problem 1,P_out,Overall pass probability,20402598,0.9960954292460871,0.9960954292460871,0.0,0.0
141,Problem 1,P_E,Stage E pass probability,20402598,0.999755228653064,0.999755228653064,0.0,0.0
141,Problem 1,P_G,Hidden defect pool probability,20402598,0.002257653180905095,0.002257653180905095,0.0,0.0
141,Problem 1,E_T_all,Expected total processing time (h),20402598,10.902703553228262,10.902703553228262,0.0,0.0
141,Problem 2,makespan_days,Makespan (days),20402598,60.21527777777777,60.21527777777777,0.0,0.0
141,Problem 2,qualified_count,Qualified robots,20402598,108.0,108.0,0.0,0.0
141,Problem 2,omission_probability,Omission probability,20402598,0.0,0.0,0.0,0.0
141,Problem 2,misjudgment_probability,Misjudgment probability,20402598,0.02286902286902287,0.00631578947368421,0.016553233395338658,0.7238277511961722
141,Problem 2,throughput_per_day,Throughput per day,20402598,1.7935647560834969,1.7935647560834969,0.0,0.0
141,Problem 2,stage_E_station_utilization,Stage E utilization,20402598,0.5102383605165406,0.26367353112111147,0.24656482939542912,0.4832345987193492
141,Problem 3,makespan_days,Makespan (days),20402598,31.034722222222225,30.864583333333332,0.17013888888889284,0.005482210785410733
141,Problem 3,qualified_count,Qualified robots,20402598,110.0,110.0,0.0,0.0
141,Problem 3,omission_probability,Omission probability,20402598,0.0,0.0,0.0,0.0
141,Problem 3,misjudgment_probability,Misjudgment probability,20402598,0.014767932489451477,0.014767932489451477,0.0,0.0
141,Problem 3,throughput_per_day,Throughput per day,20402598,3.544417095547102,3.5639554505568682,0.019538355009766306,0.005512431094611466
141,Problem 3,stage_E_station_utilization,Stage E utilization,20402598,0.5376808213006201,0.26914774349650983,0.2685330778041103,0.4994284102500507
142,Problem 1,P_out,Overall pass probability,20403607,0.9956180063648092,0.9956180063648092,0.0,0.0
142,Problem 1,P_E,Stage E pass probability,20403607,0.9998307513476646,0.9998307513476646,0.0,0.0
142,Problem 1,P_G,Hidden defect pool probability,20403607,0.002187637109612006,0.002187637109612006,0.0,0.0
142,Problem 1,E_T_all,Expected total processing time (h),20403607,10.78629360507483,10.78629360507483,0.0,0.0
142,Problem 2,makespan_days,Makespan (days),20403607,59.4375,59.239583333333336,0.1979166666666643,0.0033298282509638577
142,Problem 2,qualified_count,Qualified robots,20403607,108.0,108.0,0.0,0.0
142,Problem 2,omission_probability,Omission probability,20403607,0.0,0.0,0.0,0.0
142,Problem 2,misjudgment_probability,Misjudgment probability,20403607,0.010460251046025104,0.014583333333333334,0.004123082287308229,0.3941666666666668
142,Problem 2,throughput_per_day,Throughput per day,20403607,1.8170347003154574,1.8231053279409177,0.00607062762546029,0.0033409530508175553
142,Problem 2,stage_E_station_utilization,Stage E utilization,20403607,0.5730969016881542,0.2732939482416434,0.2998029534465108,0.5231278559758225
142,Problem 3,makespan_days,Makespan (days),20403607,31.416666666666668,31.291666666666668,0.125,0.003978779840848806
142,Problem 3,qualified_count,Qualified robots,20403607,114.0,114.0,0.0,0.0
142,Problem 3,omission_probability,Omission probability,20403607,0.0,0.0,0.0,0.0
142,Problem 3,misjudgment_probability,Misjudgment probability,20403607,0.014644351464435146,0.012578616352201259,0.002065735112233888,0.1410601976639712
142,Problem 3,throughput_per_day,Throughput per day,20403607,3.6286472148541113,3.643142476697736,0.014495261843624707,0.003994673768308856
142,Problem 3,stage_E_station_utilization,Stage E utilization,20403607,0.5293486960988127,0.3033564814926073,0.22599221460620544,0.4269250425508176
143,Problem 1,P_out,Overall pass probability,20404616,0.9955101188097345,0.9955101188097345,0.0,0.0
143,Problem 1,P_E,Stage E pass probability,20404616,0.9997374933149956,0.9997374933149956,0.0,0.0
143,Problem 1,P_G,Hidden defect pool probability,20404616,0.0029479540819595806,0.0029479540819595806,0.0,0.0
143,Problem 1,E_T_all,Expected total processing time (h),20404616,10.58303905119426,10.58303905119426,0.0,0.0
143,Problem 2,makespan_days,Makespan (days),20404616,60.239583333333336,59.40972222222222,0.8298611111111143,0.013776010144676979
143,Problem 2,qualified_count,Qualified robots,20404616,106.0,106.0,0.0,0.0
143,Problem 2,omission_probability,Omission probability,20404616,0.0,0.0,0.0,0.0
143,Problem 2,misjudgment_probability,Misjudgment probability,20404616,0.014705882352941176,0.014799154334038054,9.327198109687802e-05,0.006342494714587706
143,Problem 2,throughput_per_day,Throughput per day,20404616,1.7596403250907833,1.7842197545295149,0.024579429438731593,0.01396843950905904
143,Problem 2,stage_E_station_utilization,Stage E utilization,20404616,0.5158186245550664,0.2661704448482176,0.24964817970684883,0.48398442363764926
143,Problem 3,makespan_days,Makespan (days),20404616,31.0625,31.385416666666668,0.32291666666666785,0.010395707578806208
143,Problem 3,qualified_count,Qualified robots,20404616,114.0,114.0,0.0,0.0
143,Problem 3,omission_probability,Omission probability,20404616,0.0,0.0,0.0,0.0
143,Problem 3,misjudgment_probability,Misjudgment probability,20404616,0.014705882352941176,0.01882845188284519,0.004122569529904013,0.28033472803347287
143,Problem 3,throughput_per_day,Throughput per day,20404616,3.670020120724346,3.632260205774975,0.037759914949371254,0.010288748755393373
143,Problem 3,stage_E_station_utilization,Stage E utilization,20404616,0.5643356643575144,0.2751240337001207,0.2892116306573937,0.5124815759901613
144,Problem 1,P_out,Overall pass probability,20405625,0.9959289440759751,0.9959289440759751,0.0,0.0
144,Problem 1,P_E,Stage E pass probability,20405625,0.9997642097769687,0.9997642097769687,0.0,0.0
144,Problem 1,P_G,Hidden defect pool probability,20405625,0.0026787566866307566,0.0026787566866307566,0.0,0.0
144,Problem 1,E_T_all,Expected total processing time (h),20405625,10.37711651182695,10.37711651182695,0.0,0.0
144,Problem 2,makespan_days,Makespan (days),20405625,60.145833333333336,60.239583333333336,0.09375,0.0015587114651887772
144,Problem 2,qualified_count,Qualified robots,20405625,114.0,114.0,0.0,0.0
144,Problem 2,omission_probability,Omission probability,20405625,0.0,0.0,0.0,0.0
144,Problem 2,misjudgment_probability,Misjudgment probability,20405625,0.006276150627615063,0.020703933747412008,0.014427783119796946,2.2988267770876467
144,Problem 2,throughput_per_day,Throughput per day,20405625,1.895393141669553,1.8924433684938613,0.0029497731756917833,0.0015562856648797842
144,Problem 2,stage_E_station_utilization,Stage E utilization,20405625,0.5242524473188714,0.26481946120501654,0.2594329861138549,0.4948627086828978
144,Problem 3,makespan_days,Makespan (days),20405625,31.385416666666668,31.166666666666668,0.21875,0.0069697975439761035
144,Problem 3,qualified_count,Qualified robots,20405625,109.0,109.0,0.0,0.0
144,Problem 3,omission_probability,Omission probability,20405625,0.0,0.0,0.0,0.0
144,Problem 3,misjudgment_probability,Misjudgment probability,20405625,0.010548523206751054,0.01680672268907563,0.006258199482324575,0.5932773109243697
144,Problem 3,throughput_per_day,Throughput per day,20405625,3.4729505476269495,3.497326203208556,0.02437565558160637,0.007018716577540138
144,Problem 3,stage_E_station_utilization,Stage E utilization,20405625,0.539389909388092,0.2558941118541539,0.28349579753393805,0.5255860233936307
145,Problem 1,P_out,Overall pass probability,20406634,0.9957500661637628,0.9957500661637628,0.0,0.0
145,Problem 1,P_E,Stage E pass probability,20406634,0.9998426047495952,0.9998426047495952,0.0,0.0
145,Problem 1,P_G,Hidden defect pool probability,20406634,0.0024322668940954806,0.0024322668940954806,0.0,0.0
145,Problem 1,E_T_all,Expected total processing time (h),20406634,10.561207644840632,10.561207644840632,0.0,0.0
145,Problem 2,makespan_days,Makespan (days),20406634,60.364583333333336,60.3125,0.0520833333333357,0.0008628127696290297
145,Problem 2,qualified_count,Qualified robots,20406634,115.0,115.0,0.0,0.0
145,Problem 2,omission_probability,Omission probability,20406634,0.0,0.0,0.0,0.0
145,Problem 2,misjudgment_probability,Misjudgment probability,20406634,0.010416666666666666,0.010416666666666666,0.0,0.0
145,Problem 2,throughput_per_day,Throughput per day,20406634,1.905090595340811,1.9067357512953367,0.0016451559545256345,0.0008635578583764539
145,Problem 2,stage_E_station_utilization,Stage E utilization,20406634,0.5692395654659799,0.2909665931572394,0.2782729723087405,0.48885037019685385
145,Problem 3,makespan_days,Makespan (days),20406634,31.791666666666668,31.351700838739507,0.43996582792716055,0.013839029974117763
145,Problem 3,qualified_count,Qualified robots,20406634,108.0,108.0,0.0,0.0
145,Problem 3,omission_probability,Omission probability,20406634,0.0,0.0,0.0,0.0
145,Problem 3,misjudgment_probability,Misjudgment probability,20406634,0.01263157894736842,0.014799154334038054,0.0021675753866696335,0.171599718111346
145,Problem 3,throughput_per_day,Throughput per day,20406634,3.3971166448230665,3.444789185617342,0.04767254079427552,0.014033236352635889
145,Problem 3,stage_E_station_utilization,Stage E utilization,20406634,0.5760473588555354,0.28532542701945957,0.2907219318360758,0.5046840808604155
146,Problem 1,P_out,Overall pass probability,20407643,0.9953841784493042,0.9953841784493042,0.0,0.0
146,Problem 1,P_E,Stage E pass probability,20407643,0.9998134705736744,0.9998134705736744,0.0,0.0
146,Problem 1,P_G,Hidden defect pool probability,20407643,0.0025206998210399734,0.0025206998210399734,0.0,0.0
146,Problem 1,E_T_all,Expected total processing time (h),20407643,10.589912858683945,10.589912858683945,0.0,0.0
146,Problem 2,makespan_days,Makespan (days),20407643,59.166666666666664,59.166666666666664,0.0,0.0
146,Problem 2,qualified_count,Qualified robots,20407643,108.0,108.0,0.0,0.0
146,Problem 2,omission_probability,Omission probability,20407643,0.0,0.0,0.0,0.0
146,Problem 2,misjudgment_probability,Misjudgment probability,20407643,0.004282655246252677,0.010638297872340425,0.006355642626087748,1.4840425531914891
146,Problem 2,throughput_per_day,Throughput per day,20407643,1.8253521126760563,1.8253521126760563,0.0,0.0
146,Problem 2,stage_E_station_utilization,Stage E utilization,20407643,0.5537233639886423,0.27680243445692904,0.27692092953171327,0.5001069984422643
146,Problem 3,makespan_days,Makespan (days),20407643,31.385416666666668,31.034722222222225,0.35069444444444287,0.011173802411771162
146,Problem 3,qualified_count,Qualified robots,20407643,110.0,110.0,0.0,0.0
146,Problem 3,omission_probability,Omission probability,20407643,0.0,0.0,0.0,0.0
146,Problem 3,misjudgment_probability,Misjudgment probability,20407643,0.008492569002123142,0.0042643923240938165,0.0042281766780293255,0.4978678038379531
146,Problem 3,throughput_per_day,Throughput per day,20407643,3.5048124792565547,3.544417095547102,0.039604616290547234,0.011300067129111632
146,Problem 3,stage_E_station_utilization,Stage E utilization,20407643,0.5424022153214242,0.2734468580577718,0.2689553572636524,0.4958596216357101
147,Problem 1,P_out,Overall pass probability,20408652,0.9958198246764726,0.9958198246764726,0.0,0.0
147,Problem 1,P_E,Stage E pass probability,20408652,0.9998236378867347,0.9998236378867347,0.0,0.0
147,Problem 1,P_G,Hidden defect pool probability,20408652,0.002445216641176584,0.002445216641176584,0.0,0.0
147,Problem 1,E_T_all,Expected total processing time (h),20408652,10.478545390063672,10.47854539006367,1.7763568394002505e-15,1.695232280126103e-16
147,Problem 2,makespan_days,Makespan (days),20408652,62.270833333333336,61.145833333333336,1.125,0.018066242890598862
147,Problem 2,qualified_count,Qualified robots,20408652,113.0,114.0,1.0,0.008849557522123894
147,Problem 2,omission_probability,Omission probability,20408652,0.0,0.0,0.0,0.0
147,Problem 2,misjudgment_probability,Misjudgment probability,20408652,0.026476578411405296,0.012371134020618556,0.01410544439078674,0.532751784298176
147,Problem 2,throughput_per_day,Throughput per day,20408652,1.8146537303445969,1.8643952299829643,0.04974149963836738,0.027411014457795004
147,Problem 2,stage_E_station_utilization,Stage E utilization,20408652,0.5731237779229356,0.2934669265067012,0.27965685141623436,0.48795192624836115
147,Problem 3,makespan_days,Makespan (days),20408652,31.555555555555557,31.458333333333332,0.09722222222222499,0.003080985915493045
147,Problem 3,qualified_count,Qualified robots,20408652,113.0,113.0,0.0,0.0
147,Problem 3,omission_probability,Omission probability,20408652,0.0,0.0,0.0,0.0
147,Problem 3,misjudgment_probability,Misjudgment probability,20408652,0.008385744234800839,0.016632016632016633,0.008246272397215794,0.9833679833679834
147,Problem 3,throughput_per_day,Throughput per day,20408652,3.5809859154929575,3.5920529801324506,0.01106706463949303,0.00309050772626944
147,Problem 3,stage_E_station_utilization,Stage E utilization,20408652,0.5639366594546428,0.27468922653116673,0.28924743292347604,0.5129076609475858
148,Problem 1,P_out,Overall pass probability,20409661,0.995192651949447,0.995192651949447,0.0,0.0
148,Problem 1,P_E,Stage E pass probability,20409661,0.999770056898303,0.999770056898303,0.0,0.0
148,Problem 1,P_G,Hidden defect pool probability,20409661,0.00233445483093786,0.00233445483093786,0.0,0.0
148,Problem 1,E_T_all,Expected total processing time (h),20409661,10.555434516555627,10.555434516555627,0.0,0.0
148,Problem 2,makespan_days,Makespan (days),20409661,59.270833333333336,59.3125,0.0416666666666643,0.00070298769771525
148,Problem 2,qualified_count,Qualified robots,20409661,108.0,108.0,0.0,0.0
148,Problem 2,omission_probability,Omission probability,20409661,0.0,0.0,0.0,0.0
148,Problem 2,misjudgment_probability,Misjudgment probability,20409661,0.014861995753715499,0.02109704641350211,0.00623505065978661,0.4195298372513562
148,Problem 2,throughput_per_day,Throughput per day,20409661,1.8221441124780315,1.8208640674394099,0.0012800450386216689,0.0007024938531787516
148,Problem 2,stage_E_station_utilization,Stage E utilization,20409661,0.5559374422133144,0.25669694852084785,0.2992404936924666,0.5382628888982932
148,Problem 3,makespan_days,Makespan (days),20409661,30.534722222222225,30.534722222222225,0.0,0.0
148,Problem 3,qualified_count,Qualified robots,20409661,103.0,103.0,0.0,0.0
148,Problem 3,omission_probability,Omission probability,20409661,0.0,0.0,0.0,0.0
148,Problem 3,misjudgment_probability,Misjudgment probability,20409661,0.0021598272138228943,0.010706638115631691,0.008546810901808796,3.9571734475374725
148,Problem 3,throughput_per_day,Throughput per day,20409661,3.37320900614055,3.37320900614055,0.0,0.0
148,Problem 3,stage_E_station_utilization,Stage E utilization,20409661,0.5265780731065739,0.2633483626092933,0.2632297104972806,0.49988733663812407
149,Problem 1,P_out,Overall pass probability,20410670,0.9957408023649423,0.9957408023649423,0.0,0.0
149,Problem 1,P_E,Stage E pass probability,20410670,0.9997313207923152,0.9997313207923152,0.0,0.0
149,Problem 1,P_G,Hidden defect pool probability,20410670,0.002519677824664779,0.002519677824664779,0.0,0.0
149,Problem 1,E_T_all,Expected total processing time (h),20410670,10.506859637444352,10.506859637444352,0.0,0.0
149,Problem 2,makespan_days,Makespan (days),20410670,58.145833333333336,59.145833333333336,1.0,0.017198136868505912
149,Problem 2,qualified_count,Qualified robots,20410670,106.0,106.0,0.0,0.0
149,Problem 2,omission_probability,Omission probability,20410670,0.0,0.0,0.0,0.0
149,Problem 2,misjudgment_probability,Misjudgment probability,20410670,0.010638297872340425,0.012658227848101266,0.0020199299757608404,0.189873417721519
149,Problem 2,throughput_per_day,Throughput per day,20410670,1.8230025080616266,1.792180345191969,0.030822162869657665,0.016907361747094056
149,Problem 2,stage_E_station_utilization,Stage E utilization,20410670,0.5822015725518241,0.282033263059265,0.3001683094925591,0.5155745426397658
149,Problem 3,makespan_days,Makespan (days),20410670,30.895833333333332,31.034722222222225,0.13888888888889284,0.004495392222971582
149,Problem 3,qualified_count,Qualified robots,20410670,107.0,107.0,0.0,0.0
149,Problem 3,omission_probability,Omission probability,20410670,0.0,0.0,0.0,0.0
149,Problem 3,misjudgment_probability,Misjudgment probability,20410670,0.008492569002123142,0.012684989429175475,0.004192420427052333,0.49365750528541225
149,Problem 3,throughput_per_day,Throughput per day,20410670,3.4632501685772086,3.447751174759454,0.01549899381775477,0.004475274110539393
149,Problem 3,stage_E_station_utilization,Stage E utilization,20410670,0.5433859019078313,0.2627158189554403,0.28067008295239104,0.5165207304182103
150,Problem 1,P_out,Overall pass probability,20411679,0.9950090375669344,0.9950090375669344,0.0,0.0
150,Problem 1,P_E,Stage E pass probability,20411679,0.999833424989773,0.999833424989773,0.0,0.0
150,Problem 1,P_G,Hidden defect pool probability,20411679,0.0030684736871560148,0.0030684736871560148,0.0,0.0
150,Problem 1,E_T_all,Expected total processing time (h),20411679,10.91420815950664,10.91420815950664,0.0,0.0
150,Problem 2,makespan_days,Makespan (days),20411679,59.299577340325804,59.40972222222222,0.11014488189641725,0.0018574311459976433
150,Problem 2,qualified_count,Qualified robots,20411679,113.0,113.0,0.0,0.0
150,Problem 2,omission_probability,Omission probability,20411679,0.0,0.0,0.0,0.0
150,Problem 2,misjudgment_probability,Misjudgment probability,20411679,0.00423728813559322,0.008438818565400843,0.004201530429807623,0.991561181434599
150,Problem 2,throughput_per_day,Throughput per day,20411679,1.905578506090903,1.9020455873758038,0.003532918715099198,0.0018539874918859234
150,Problem 2,stage_E_station_utilization,Stage E utilization,20411679,0.5496965114743307,0.26168022728655005,0.2880162841877807,0.5239550882636995
150,Problem 3,makespan_days,Makespan (days),20411679,31.791666666666668,31.385416666666668,0.40625,0.012778505897771953
150,Problem 3,qualified_count,Qualified robots,20411679,109.0,109.0,0.0,0.0
150,Problem 3,omission_probability,Omission probability,20411679,0.0,0.0,0.0,0.0
150,Problem 3,misjudgment_probability,Misjudgment probability,20411679,0.018711018711018712,0.014613778705636743,0.004097240005381969,0.21897471584319192
150,Problem 3,throughput_per_day,Throughput per day,20411679,3.4285714285714284,3.4729505476269495,0.044379119055521166,0.012943909724527008
150,Problem 3,stage_E_station_utilization,Stage E utilization,20411679,0.5506482062710432,0.2667012807300811,0.28394692554096207,0.5156594034217122
151,Problem 1,P_out,Overall pass probability,20412688,0.9948510426233689,0.9948510426233689,0.0,0.0
151,Problem 1,P_E,Stage E pass probability,20412688,0.9997215188575227,0.9997215188575227,0.0,0.0
151,Problem 1,P_G,Hidden defect pool probability,20412688,0.0031322085449553283,0.0031322085449553283,0.0,0.0
151,Problem 1,E_T_all,Expected total processing time (h),20412688,10.060402290183895,10.060402290183895,0.0,0.0
151,Problem 2,makespan_days,Makespan (days),20412688,60.40972222222222,60.145833333333336,0.26388888888888573,0.004368318197493912
151,Problem 2,qualified_count,Qualified robots,20412688,116.0,116.0,0.0,0.0
151,Problem 2,omission_probability,Omission probability,20412688,0.0,0.0,0.0,0.0
151,Problem 2,misjudgment_probability,Misjudgment probability,20412688,0.014613778705636743,0.00631578947368421,0.008297989231952532,0.5678195488721804
151,Problem 2,throughput_per_day,Throughput per day,20412688,1.9202207150247155,1.9286456529269136,0.008424937902198115,0.004387484124234998
151,Problem 2,stage_E_station_utilization,Stage E utilization,20412688,0.5815631249124331,0.2781574260480113,0.3034056988644218,0.5217072504555823
151,Problem 3,makespan_days,Makespan (days),20412688,30.864583333333332,31.034722222222225,0.17013888888889284,0.005512431094611445
151,Problem 3,qualified_count,Qualified robots,20412688,109.0,109.0,0.0,0.0
151,Problem 3,omission_probability,Omission probability,20412688,0.0,0.0,0.0,0.0
151,Problem 3,misjudgment_probability,Misjudgment probability,20412688,0.012711864406779662,0.018947368421052633,0.006235504014272971,0.4905263157894737
151,Problem 3,throughput_per_day,Throughput per day,20412688,3.531555855551806,3.512195121951219,0.019360733600586766,0.0054822107854107975
151,Problem 3,stage_E_station_utilization,Stage E utilization,20412688,0.5497180342962854,0.2627741484008466,0.2869438858954388,0.5219837589333709
152,Problem 1,P_out,Overall pass probability,20413697,0.9947232021921066,0.9947232021921066,0.0,0.0
152,Problem 1,P_E,Stage E pass probability,20413697,0.9998396947250229,0.9998396947250229,0.0,0.0
152,Problem 1,P_G,Hidden defect pool probability,20413697,0.0028848169921329436,0.0028848169921329436,0.0,0.0
152,Problem 1,E_T_all,Expected total processing time (h),20413697,10.364592603151708,10.364592603151708,0.0,0.0
152,Problem 2,makespan_days,Makespan (days),20413697,59.270833333333336,59.40972222222222,0.13888888888888573,0.00234329232571758
152,Problem 2,qualified_count,Qualified robots,20413697,112.0,113.0,1.0,0.008928571428571428
152,Problem 2,omission_probability,Omission probability,20413697,0.0,0.0,0.0,0.0
152,Problem 2,misjudgment_probability,Misjudgment probability,20413697,0.012658227848101266,0.010482180293501049,0.002176047554600217,0.17190775681341713
152,Problem 2,throughput_per_day,Throughput per day,20413697,1.8896309314586994,1.9020455873758038,0.012414655917104334,0.006569883944226531
152,Problem 2,stage_E_station_utilization,Stage E utilization,20413697,0.5680606367117244,0.2911813141416774,0.27687932257004694,0.48741156256274065
152,Problem 3,makespan_days,Makespan (days),20413697,31.291666666666668,31.034722222222225,0.25694444444444287,0.008211273857079399
152,Problem 3,qualified_count,Qualified robots,20413697,115.0,115.0,0.0,0.0
152,Problem 3,omission_probability,Omission probability,20413697,0.0,0.0,0.0,0.0
152,Problem 3,misjudgment_probability,Misjudgment probability,20413697,0.008368200836820083,0.006289308176100629,0.0020788926607194537,0.24842767295597473
152,Problem 3,throughput_per_day,Throughput per day,20413697,3.6750998668442074,3.705526963526516,0.030427096682308363,0.008279257104497674
152,Problem 3,stage_E_station_utilization,Stage E utilization,20413697,0.5898130048839904,0.2834801891143622,0.3063328157696282,0.5193727727822489
